2016-12-16 22:26:15,500 [MainThread:6772] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:50,997 [Thread-119:2008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:51,000 [Thread-119:2008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:46:50.988000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:46:50.988000')
2016-12-17 12:46:51,003 [Thread-119:2008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:46:52,614 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:52,618 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:52,619 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:46:52.609000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:46:52.609000')
2016-12-17 12:46:52,621 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:46:52,650 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_catagory`.`id`, `blog_catagory`.`name`, `blog_catagory`.`index` FROM `blog_catagory`; args=()
2016-12-17 12:46:52,654 [Thread-121:2552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2016-12-17 12:46:52,677 [Thread-122:3820] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:52,680 [Thread-122:3820] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:46:52,680 [Thread-122:3820] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:46:52.672000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:46:52.672000')
2016-12-17 12:46:52,683 [Thread-122:3820] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:21,740 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:21,746 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:21,746 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:21.734000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:21.734000')
2016-12-17 12:47:21,749 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:21,757 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` WHERE `blog_tag`.`id` IN (1); args=(1,)
2016-12-17 12:47:21,799 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_catagory`.`id`, `blog_catagory`.`name`, `blog_catagory`.`index` FROM `blog_catagory`; args=()
2016-12-17 12:47:21,806 [Thread-124:6072] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2016-12-17 12:47:21,855 [Thread-125:3424] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:21,861 [Thread-125:3424] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:21,862 [Thread-125:3424] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:21.844000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:21.844000')
2016-12-17 12:47:21,868 [Thread-125:3424] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:36,723 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:36,727 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:36,727 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:36.719000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:36.719000')
2016-12-17 12:47:36,730 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:36,736 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` WHERE `blog_tag`.`id` IN (1); args=(1,)
2016-12-17 12:47:36,773 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_catagory`.`id`, `blog_catagory`.`name`, `blog_catagory`.`index` FROM `blog_catagory`; args=()
2016-12-17 12:47:36,782 [Thread-127:4348] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2016-12-17 12:47:36,842 [Thread-128:5324] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:36,851 [Thread-128:5324] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:36,855 [Thread-128:5324] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:36.835000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:36.835000')
2016-12-17 12:47:36,859 [Thread-128:5324] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:50,522 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:50,526 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:50,528 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:50.517000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:50.517000')
2016-12-17 12:47:50,529 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:50,532 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` WHERE `blog_tag`.`id` IN (1); args=(1,)
2016-12-17 12:47:50,561 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_catagory`.`id`, `blog_catagory`.`name`, `blog_catagory`.`index` FROM `blog_catagory`; args=()
2016-12-17 12:47:50,565 [Thread-130:5020] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2016-12-17 12:47:50,598 [Thread-131:3008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:50,601 [Thread-131:3008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:50,602 [Thread-131:3008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:50.591000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:50.591000')
2016-12-17 12:47:50,605 [Thread-131:3008] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:58,901 [Thread-133:2196] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:58,905 [Thread-133:2196] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:47:58,907 [Thread-133:2196] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:47:58.899000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:47:58.899000')
2016-12-17 12:47:58,911 [Thread-133:2196] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:47:58,933 [Thread-133:2196] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `blog_user` ON ( `django_admin_log`.`user_id` = `blog_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2016-12-17 12:48:01,571 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:01,573 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:01,575 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:48:01.563000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:48:01.563000')
2016-12-17 12:48:01,575 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:48:01,578 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-12-17 12:48:01,578 [Thread-135:852] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC, `blog_article`.`id` DESC; args=()
2016-12-17 12:48:01,619 [Thread-136:1972] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:01,625 [Thread-136:1972] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:01,628 [Thread-136:1972] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:48:01.615000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:48:01.615000')
2016-12-17 12:48:01,630 [Thread-136:1972] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:48:06,052 [Thread-138:316] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:06,058 [Thread-138:316] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:06,059 [Thread-138:316] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:48:06.050000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:48:06.050000')
2016-12-17 12:48:06,062 [Thread-138:316] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:48:08,200 [Thread-140:3768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:08,203 [Thread-140:3768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:48:08,204 [Thread-140:3768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:48:08.194000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:48:08.194000')
2016-12-17 12:48:08,207 [Thread-140:3768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
